date,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,temp_max,temp_min,precipitation,wind_speed_max,humidity_max,city,month,day_of_week,is_weekend,season
2018-10-26 00:00:00+00:00,683.0,,56.1,,43.4,,24.3,,1.79,,,,,,,,,Bengaluru,10,4,0,Post-Monsoon
2018-10-27 00:00:00+00:00,999.0,,73.9,,36.6,,23.1,,1.54,,,,,,,,,Bengaluru,10,5,1,Post-Monsoon
2018-10-28 00:00:00+00:00,1150.0,,95.8,,35.0,,24.2,,1.41,,,,,,,,,Bengaluru,10,6,1,Post-Monsoon
2018-10-29 00:00:00+00:00,1030.0,,84.2,,32.9,,25.2,,1.69,,,,,,,,,Bengaluru,10,0,0,Post-Monsoon
2018-10-30 00:00:00+00:00,830.0,,62.3,,30.1,,22.7,,2.94,,,,,,,,,Bengaluru,10,1,0,Post-Monsoon
2018-10-31 00:00:00+00:00,1190.0,,91.0,,28.3,,13.7,,5.51,,,,,,,,,Bengaluru,10,2,0,Post-Monsoon
2018-11-01 00:00:00+00:00,1420.0,,13.8,,26.4,,19.2,,7.41,,,,,,,,,Bengaluru,11,3,0,Post-Monsoon
2018-11-02 00:00:00+00:00,1050.0,,10.7,,30.9,,20.3,,7.5,,,,,,,,,Bengaluru,11,4,0,Post-Monsoon
2018-11-03 00:00:00+00:00,1010.0,,10.8,,33.3,,24.9,,7.27,,,,,,,,,Bengaluru,11,5,1,Post-Monsoon
2018-11-04 00:00:00+00:00,1080.0,,16.7,,32.9,,25.3,,5.92,,,,,,,,,Bengaluru,11,6,1,Post-Monsoon
2018-11-05 00:00:00+00:00,1460.0,,16.0,,31.3,,76.2,,10.3,,,,,,,,,Bengaluru,11,0,0,Post-Monsoon
2018-11-06 00:00:00+00:00,1010.0,,19.8,,34.7,,62.5,,9.92,,,,,,,,,Bengaluru,11,1,0,Post-Monsoon
2018-11-07 00:00:00+00:00,1290.0,,20.8,,34.9,,67.4,,9.57,,,,,,,,,Bengaluru,11,2,0,Post-Monsoon
2018-11-08 00:00:00+00:00,1040.0,,17.9,,39.5,,46.2,,4.5,,,,,,,,,Bengaluru,11,3,0,Post-Monsoon
2018-11-09 00:00:00+00:00,1230.0,,28.7,,37.6,,62.5,,3.11,,,,,,,,,Bengaluru,11,4,0,Post-Monsoon
2018-11-10 00:00:00+00:00,940.0,,28.0,,42.3,,75.0,,5.05,,,,,,,,,Bengaluru,11,5,1,Post-Monsoon
2018-11-11 00:00:00+00:00,1210.0,,47.0,,31.7,,103.0,,11.3,,,,,,,,,Bengaluru,11,6,1,Post-Monsoon
2018-11-12 00:00:00+00:00,1830.0,,60.5,,31.6,,105.0,,25.6,,,,,,,,,Bengaluru,11,0,0,Post-Monsoon
2018-11-13 00:00:00+00:00,1340.0,,60.6,,8.21,,120.0,,26.3,,,,,,,,,Bengaluru,11,1,0,Post-Monsoon
2018-11-14 00:00:00+00:00,3650.0,,66.0,,19.3,,157.0,,18.7,,,,,,,,,Bengaluru,11,2,0,Post-Monsoon
2018-11-15 00:00:00+00:00,1840.0,,18.0,,24.5,,28.5,,12.1,,,,,,,,,Bengaluru,11,3,0,Post-Monsoon
2018-11-16 00:00:00+00:00,1800.0,,15.2,,48.7,,57.2,,10.4,,,,,,,,,Bengaluru,11,4,0,Post-Monsoon
2018-11-17 00:00:00+00:00,1860.0,,10.2,,33.9,,53.7,,11.2,,,,,,,,,Bengaluru,11,5,1,Post-Monsoon
2018-11-18 00:00:00+00:00,1870.0,,12.0,,24.2,,28.4,,13.8,,,,,,,,,Bengaluru,11,6,1,Post-Monsoon
2018-11-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,0,0,Post-Monsoon
2018-11-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,1,0,Post-Monsoon
2018-11-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,2,0,Post-Monsoon
2018-11-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,3,0,Post-Monsoon
2018-11-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,4,0,Post-Monsoon
2018-11-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,5,1,Post-Monsoon
2018-11-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,6,1,Post-Monsoon
2018-11-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,0,0,Post-Monsoon
2018-11-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,1,0,Post-Monsoon
2018-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,2,0,Post-Monsoon
2018-11-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,3,0,Post-Monsoon
2018-11-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,11,4,0,Post-Monsoon
2018-12-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,5,1,Winter
2018-12-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,6,1,Winter
2018-12-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,0,0,Winter
2018-12-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,1,0,Winter
2018-12-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,2,0,Winter
2018-12-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,3,0,Winter
2018-12-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,4,0,Winter
2018-12-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,5,1,Winter
2018-12-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,6,1,Winter
2018-12-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,0,0,Winter
2018-12-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,1,0,Winter
2018-12-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,2,0,Winter
2018-12-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,3,0,Winter
2018-12-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,4,0,Winter
2018-12-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,5,1,Winter
2018-12-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,6,1,Winter
2018-12-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,0,0,Winter
2018-12-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,1,0,Winter
2018-12-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,2,0,Winter
2018-12-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,3,0,Winter
2018-12-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,4,0,Winter
2018-12-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,5,1,Winter
2018-12-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,6,1,Winter
2018-12-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,0,0,Winter
2018-12-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,1,0,Winter
2018-12-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,2,0,Winter
2018-12-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,3,0,Winter
2018-12-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,4,0,Winter
2018-12-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,5,1,Winter
2018-12-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,6,1,Winter
2018-12-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,12,0,0,Winter
2019-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,1,0,Winter
2019-01-02 00:00:00+00:00,760.0,,36.8,,43.9,,84.9,,3.83,,,,,,,,,Bengaluru,1,2,0,Winter
2019-01-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,3,0,Winter
2019-01-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,4,0,Winter
2019-01-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,5,1,Winter
2019-01-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,6,1,Winter
2019-01-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,0,0,Winter
2019-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,1,0,Winter
2019-01-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,2,0,Winter
2019-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,3,0,Winter
2019-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,4,0,Winter
2019-01-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,5,1,Winter
2019-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,6,1,Winter
2019-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,0,0,Winter
2019-01-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,1,0,Winter
2019-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,2,0,Winter
2019-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,3,0,Winter
2019-01-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,4,0,Winter
2019-01-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,5,1,Winter
2019-01-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,6,1,Winter
2019-01-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,0,0,Winter
2019-01-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,1,0,Winter
2019-01-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,2,0,Winter
2019-01-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,3,0,Winter
2019-01-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,4,0,Winter
2019-01-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,5,1,Winter
2019-01-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,6,1,Winter
2019-01-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,0,0,Winter
2019-01-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,1,0,Winter
2019-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,2,0,Winter
2019-01-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,1,3,0,Winter
2019-02-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,4,0,Winter
2019-02-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,5,1,Winter
2019-02-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,6,1,Winter
2019-02-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,0,0,Winter
2019-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,1,0,Winter
2019-02-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,2,0,Winter
2019-02-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,3,0,Winter
2019-02-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,4,0,Winter
2019-02-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,5,1,Winter
2019-02-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,6,1,Winter
2019-02-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,0,0,Winter
2019-02-12 00:00:00+00:00,836.0,,20.5,,59.8,,56.6,,3.73,,,,,,,,,Bengaluru,2,1,0,Winter
2019-02-13 00:00:00+00:00,520.0,,22.2,,55.5,,60.7,,4.96,,,,,,,,,Bengaluru,2,2,0,Winter
2019-02-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,3,0,Winter
2019-02-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,4,0,Winter
2019-02-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,5,1,Winter
2019-02-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,6,1,Winter
2019-02-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,0,0,Winter
2019-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,1,0,Winter
2019-02-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,2,0,Winter
2019-02-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,3,0,Winter
2019-02-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,4,0,Winter
2019-02-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,5,1,Winter
2019-02-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,6,1,Winter
2019-02-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,0,0,Winter
2019-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,1,0,Winter
2019-02-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,2,0,Winter
2019-02-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,2,3,0,Winter
2019-03-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,4,0,Summer
2019-03-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,5,1,Summer
2019-03-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,6,1,Summer
2019-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,0,0,Summer
2019-03-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,1,0,Summer
2019-03-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,2,0,Summer
2019-03-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,3,0,Summer
2019-03-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,4,0,Summer
2019-03-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,5,1,Summer
2019-03-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,6,1,Summer
2019-03-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,0,0,Summer
2019-03-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,1,0,Summer
2019-03-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,2,0,Summer
2019-03-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,3,0,Summer
2019-03-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,4,0,Summer
2019-03-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,5,1,Summer
2019-03-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,6,1,Summer
2019-03-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,0,0,Summer
2019-03-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,1,0,Summer
2019-03-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,2,0,Summer
2019-03-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,3,0,Summer
2019-03-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,4,0,Summer
2019-03-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,5,1,Summer
2019-03-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,6,1,Summer
2019-03-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,0,0,Summer
2019-03-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,1,0,Summer
2019-03-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,2,0,Summer
2019-03-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,3,0,Summer
2019-03-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,4,0,Summer
2019-03-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,5,1,Summer
2019-03-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,3,6,1,Summer
2019-04-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,0,0,Summer
2019-04-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,1,0,Summer
2019-04-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,2,0,Summer
2019-04-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,3,0,Summer
2019-04-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,4,0,Summer
2019-04-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,5,1,Summer
2019-04-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,6,1,Summer
2019-04-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,0,0,Summer
2019-04-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,1,0,Summer
2019-04-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,2,0,Summer
2019-04-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,3,0,Summer
2019-04-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,4,0,Summer
2019-04-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,5,1,Summer
2019-04-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,6,1,Summer
2019-04-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,0,0,Summer
2019-04-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,1,0,Summer
2019-04-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,2,0,Summer
2019-04-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,3,0,Summer
2019-04-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,4,0,Summer
2019-04-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,5,1,Summer
2019-04-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,6,1,Summer
2019-04-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,0,0,Summer
2019-04-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,1,0,Summer
2019-04-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,2,0,Summer
2019-04-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,4,3,0,Summer
2019-04-26 00:00:00+00:00,1090.0,,22.5,,62.2,,85.4,,2.28,,,,,,,,,Bengaluru,4,4,0,Summer
2019-04-27 00:00:00+00:00,1110.0,,28.7,,42.4,,104.0,,1.68,,,,,,,,,Bengaluru,4,5,1,Summer
2019-04-28 00:00:00+00:00,1010.0,,22.3,,47.6,,93.3,,43.3,,,,,,,,,Bengaluru,4,6,1,Summer
2019-04-29 00:00:00+00:00,745.0,,21.4,,50.1,,69.9,,2.49,,,,,,,,,Bengaluru,4,0,0,Summer
2019-04-30 00:00:00+00:00,865.0,,37.2,,41.1,,121.0,,3.14,,,,,,,,,Bengaluru,4,1,0,Summer
2019-05-01 00:00:00+00:00,792.0,,22.8,,38.7,,75.2,,2.59,,,,,,,,,Bengaluru,5,2,0,Summer
2019-05-02 00:00:00+00:00,439.0,,14.2,,35.8,,92.2,,2.87,,,,,,,,,Bengaluru,5,3,0,Summer
2019-05-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,4,0,Summer
2019-05-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,5,1,Summer
2019-05-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,6,1,Summer
2019-05-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,0,0,Summer
2019-05-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,1,0,Summer
2019-05-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,2,0,Summer
2019-05-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,3,0,Summer
2019-05-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,4,0,Summer
2019-05-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,5,1,Summer
2019-05-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,6,1,Summer
2019-05-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,0,0,Summer
2019-05-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,1,0,Summer
2019-05-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,2,0,Summer
2019-05-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,3,0,Summer
2019-05-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,4,0,Summer
2019-05-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,5,1,Summer
2019-05-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,6,1,Summer
2019-05-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,0,0,Summer
2019-05-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,1,0,Summer
2019-05-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,2,0,Summer
2019-05-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,3,0,Summer
2019-05-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,4,0,Summer
2019-05-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,5,1,Summer
2019-05-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,6,1,Summer
2019-05-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,0,0,Summer
2019-05-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,1,0,Summer
2019-05-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,2,0,Summer
2019-05-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,3,0,Summer
2019-05-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,5,4,0,Summer
2019-06-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,5,1,Summer
2019-06-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,6,1,Summer
2019-06-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,0,0,Summer
2019-06-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,1,0,Summer
2019-06-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,2,0,Summer
2019-06-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,3,0,Summer
2019-06-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,4,0,Summer
2019-06-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,5,1,Summer
2019-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,6,1,Summer
2019-06-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,0,0,Summer
2019-06-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,1,0,Summer
2019-06-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,2,0,Summer
2019-06-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,3,0,Summer
2019-06-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,4,0,Summer
2019-06-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,5,1,Summer
2019-06-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,6,1,Summer
2019-06-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,0,0,Summer
2019-06-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,1,0,Summer
2019-06-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,2,0,Summer
2019-06-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,3,0,Summer
2019-06-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,4,0,Summer
2019-06-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,5,1,Summer
2019-06-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,6,1,Summer
2019-06-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,0,0,Summer
2019-06-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,1,0,Summer
2019-06-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,2,0,Summer
2019-06-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,3,0,Summer
2019-06-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,4,0,Summer
2019-06-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,5,1,Summer
2019-06-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,6,6,1,Summer
2019-07-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,0,0,Monsoon
2019-07-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,1,0,Monsoon
2019-07-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,2,0,Monsoon
2019-07-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,3,0,Monsoon
2019-07-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,4,0,Monsoon
2019-07-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,5,1,Monsoon
2019-07-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,6,1,Monsoon
2019-07-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,0,0,Monsoon
2019-07-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,Bengaluru,7,1,0,Monsoon
