timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-09-09 04:00:00+00:00,-2.867685504957026e-05,44.098076768783145,100.20402777922962,29.531998691940423,51.921353772427665,17.585981283320905,33.407132113048135,29.8,76.62401,0.6,22.38378,117.80137,Kolkata,4,0,9
2024-09-09 05:00:00+00:00,-2.0338470441872043e-05,44.099349903221736,100.21724447735923,29.498034481320314,52.50760226318107,17.579811218399755,33.90278302642355,31.1,73.27061,0.1,20.291357,115.20109,Kolkata,5,0,9
2024-09-09 06:00:00+00:00,-2.275215471190129e-05,44.122279934840925,100.14439243451213,29.378835568392244,52.782853427937425,17.28727578696845,34.519255906855875,32.2,70.693085,0.1,21.068459,123.14701,Kolkata,6,0,9
2024-09-09 07:00:00+00:00,-2.1733122275025517e-05,44.04071545186163,99.53724438274051,29.37168756816486,52.50209258743803,17.467207113309087,33.68930366525754,29.5,78.89244,2.0,20.390114,132.13753,Kolkata,7,0,9
2024-09-09 08:00:00+00:00,-6.056470955589574e-06,44.069146866206765,100.07287683374423,29.497201639877748,53.82142658884777,17.82046525370339,33.832387299934766,31.25,74.6082,0.1,16.87398,123.690094,Kolkata,8,0,9
2024-09-09 09:00:00+00:00,-1.604719089313804e-05,44.09266284995573,100.18337715039698,29.4965342126186,52.82599848691871,17.662117458144564,34.01019525533252,31.35,73.31254,0.2,19.35314,133.49263,Kolkata,9,0,9
2024-09-09 10:00:00+00:00,-2.0434813024796522e-05,44.090327139165346,100.41458837858872,29.640034621852365,51.525521949517724,17.8847345953144,33.69962502966874,30.7,73.63978,0.2,20.26899,146.59216,Kolkata,10,0,9
2024-09-09 11:00:00+00:00,-1.8838852458436493e-05,44.094258298519115,100.47393383117978,29.66348292246094,52.06385748860225,17.98268213098322,33.43588901703288,30.4,75.36128,0.1,20.140705,151.14444,Kolkata,11,0,9
2024-09-09 12:00:00+00:00,-9.725515442194493e-06,44.06135063585954,100.52610452689694,29.796263161667625,52.61237444009544,18.422889555503048,32.63838094285944,29.2,79.321724,0.0,17.873556,145.66972,Kolkata,12,0,9
2024-09-09 13:00:00+00:00,-2.369419856274209e-06,44.03092589038988,100.37752569287258,29.793964382372224,52.66952521690837,18.4954554495568,32.7301559769316,29.35,78.40371,0.0,15.629971,128.45374,Kolkata,13,0,9
2024-09-09 14:00:00+00:00,2.6032990849741283e-07,44.03329018514301,100.34638496400785,29.78020987812067,53.87402279317371,18.563688335053257,32.298760293137946,28.75,81.9011,0.0,15.408671,127.40543,Kolkata,14,0,9
2024-09-09 15:00:00+00:00,5.5218039244570374e-06,44.02984058637209,100.25540825077141,29.74517580066591,55.257976270842164,18.62051863966468,31.994525335755128,28.4,84.83325,0.0,14.480773,124.875404,Kolkata,15,0,9
2024-09-09 16:00:00+00:00,6.790500570141335e-06,44.032655234202295,100.24224643046168,29.733612745860746,55.85663155103339,18.643816341726733,31.831904946085018,28.2,86.33689,0.0,14.4,126.86999,Kolkata,16,0,9
2024-09-09 17:00:00+00:00,6.586141011077212e-06,44.03444619221608,100.27587737252546,29.751269311873287,55.990049792629634,18.693235099942285,31.672049140940857,27.95,87.3445,0.0,14.565548,129.98683,Kolkata,17,0,9
2024-09-09 18:00:00+00:00,1.1130457426526165e-05,44.02351178026869,100.24494975448764,29.76922323531875,56.58903583110805,18.82290783421547,31.41374771001503,27.6,89.148384,0.0,13.551501,129.61066,Kolkata,18,0,9
2024-09-09 19:00:00+00:00,1.39555763106914e-05,44.0182386478697,100.26265898782171,29.79703019947889,56.9327808777623,18.944740787215892,31.2210368765426,27.35,90.46258,0.0,12.984975,136.12321,Kolkata,19,0,9
2024-09-09 20:00:00+00:00,1.788887757361423e-05,44.00505992526138,100.23187271191242,29.81867758803523,57.17425278573819,19.054097791363745,31.078772656120577,27.15,91.2585,0.0,11.966954,133.7812,Kolkata,20,0,9
2024-09-09 21:00:00+00:00,9.480743697515975e-06,44.01765975894081,100.36316541748667,29.86108053806149,55.885131342712384,18.999002763501323,31.18086334901642,27.1,89.909485,0.1,13.896187,143.42688,Kolkata,21,0,9
2024-09-09 22:00:00+00:00,1.4197060475448081e-05,43.99709550384432,100.33283952170669,29.906066852046443,55.83311355062688,19.16950374240554,31.0750427046207,26.9,90.432274,0.2,12.594856,149.03632,Kolkata,22,0,9
2024-09-09 23:00:00+00:00,2.604472268701811e-05,43.96723624234266,100.19332590227995,29.907787644005225,57.08839880635014,19.34955111803947,30.75094455822861,26.6,92.31738,0.0,9.585739,124.286934,Kolkata,23,0,9
2024-09-10 00:00:00+00:00,2.2941583339009322e-05,43.977988658275045,100.21003952381076,29.891411524902296,57.22895088448104,19.28245735915573,30.646069043453366,26.4,93.13487,0.0,10.495713,120.96369,Kolkata,0,1,9
2024-09-10 01:00:00+00:00,-1.9669976223319133e-06,44.05219700610016,100.38204936959076,29.775826295535623,55.53603834949263,18.640141058675,31.3923475724514,27.3,88.86092,0.1,16.831684,131.53168,Kolkata,1,1,9
2024-09-10 02:00:00+00:00,8.555857417336284e-06,44.030304922775606,100.18637395579239,29.70770171963553,56.006493753323866,18.625099636339883,32.00939793968547,28.5,85.85524,0.1,14.003028,136.04153,Kolkata,2,1,9
2024-09-10 03:00:00+00:00,-1.9861051165290244e-06,44.067821282139214,100.26967668187345,29.626929921090166,54.814506328417565,18.235106185986865,32.884254604841686,29.9,80.36181,0.0,16.489416,143.88057,Kolkata,3,1,9
2024-09-10 04:00:00+00:00,8.882134080075155e-07,44.05085350863122,100.19527872331176,29.625231318894027,54.16936179191225,18.236632842421898,33.29282227071877,30.5,77.64244,0.1,15.379206,147.42595,Kolkata,4,1,9
2024-09-10 05:00:00+00:00,-2.041198787195407e-06,44.05428990410285,100.21409104400848,29.619915114093022,53.444739743957825,18.14745781665522,33.5829413585256,30.9,75.43978,0.1,15.876775,147.0306,Kolkata,5,1,9
2024-09-10 06:00:00+00:00,-7.918719067039406e-07,44.031089858299886,99.90299624620403,29.544694939914844,53.5679925752097,18.0945331427248,33.75063478736851,30.7,76.98635,1.0,15.5843,173.36758,Kolkata,6,1,9
